epoch,loss,pixel_accuracy,mIoU,mean_dice,mean_hd95
50,0.23257358639307743,0.8185704535723611,0.22090129110532905,0.3206403443605429,22.796380195583748
51,0.22605865012924625,0.8207555049554569,0.2258772982105649,0.32665165629489745,15.666944618127475
52,0.2516625499669111,0.8060928304459423,0.19417582820906526,0.2854722157890259,42.301937381881736
53,0.24639313977282,0.8132046692888086,0.22030928734053445,0.3209500118052611,30.98264368644383
54,0.2309080778427844,0.8120641353741593,0.21791810940983117,0.3175507482554552,14.833175162114443
55,0.19931214091912755,0.8205521848632631,0.24410340871730762,0.3511042906845332,50.77401332022498
56,0.17629198694847664,0.8224799633391751,0.24576019691460527,0.3542156423436082,50.10023730919033
57,0.16165927628863533,0.8235840019745074,0.25475638685979934,0.3637991684215992,12.33519046633191
58,0.15932997077141167,0.8224791356111906,0.24997466985349556,0.3587420529884415,30.643327857781323
59,0.237660427208779,0.8239647568473798,0.24993143582497424,0.3585095434584569,20.704776832650808
60,0.24210059530330155,0.8151187526289769,0.22258974675336832,0.3224892363253472,28.24464394728622
61,0.21560283314506962,0.7903024141815388,0.23968957774341376,0.3492783381719682,31.228780115552407
62,0.2091759350502266,0.8256269851362629,0.2588863311291511,0.3751532348061134,53.913169831308046
63,0.1735779028034435,0.825230503431685,0.25440047709317715,0.3635990377395235,58.65029575640939
64,0.15664938007885554,0.8247587737285158,0.27314618396256124,0.39193372968361523,12.668235014268554
65,0.13371725703747767,0.8312032380718753,0.2980518332276925,0.4215900143192267,27.388121684093733
